361 2 72 seq362 k__Archaea p__Thaumarchaeota c__Soil_Crenarchaeotic_Group(SCG) o__unidentified f__unidentified g__Candidatus s__unidentified
362 2 72 seq363 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__unidentified g__unidentified s__unidentified
363 2 72 seq364 None
364 2 72 seq365 k__Bacteria p__Nitrospirae c__Nitrospira o__Nitrospirales f__0319-6A21 g__uous_taxa s__uous_taxa
365 2 72 seq366 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Peptostreptococcaceae g__Romboutsia s__lituseburensis
366 2 72 seq367 k__Bacteria p__Acidobacteria c__Acidobacteria o__Acidobacteriales f__Acidobacteriaceae_(Subgroup_1) g__unidentified s__unidentified
367 2 72 seq368 k__Bacteria p__Actinobacteria c__MB-A2-108 o__uous_taxa f__uous_taxa g__uous_taxa s__uous_taxa
368 2 71 seq369 k__Bacteria p__Actinobacteria c__Actinobacteria o__Streptomycetales f__Streptomycetaceae g__Kitasatospora s__azatica-cystarginea-griseola-kifunensis-paracochleata-paranensis-saccharophila-setae
369 2 71 seq370 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__unidentified g__unidentified s__unidentified
370 2 71 seq371 k__Bacteria p__Chloroflexi c__TK10 o__unidentified f__unidentified g__unidentified s__unidentified
371 2 71 seq372 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Xanthobacteraceae g__Variibacter s__unidentified
372 2 71 seq373 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Planococcaceae g__Lysinibacillus s__boronitolerans-fusiformis-halotolerans-macroides-massiliensis-pakistanensis-sphaericus-xylanilyticus
373 2 71 seq374 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
374 2 70 seq375 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Haliangiaceae g__Haliangium s__unidentified
375 2 70 seq376 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
376 2 70 seq377 k__Bacteria p__Actinobacteria c__Actinobacteria o__Corynebacteriales f__Nocardiaceae g__Rhodococcus s__coprophilus-phenolicus-rhodochrous-zopfii
377 2 70 seq378 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__unidentified g__uous_taxa s__uous_taxa
378 2 70 seq379 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
379 2 70 seq380 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadaceae g__Dokdonella s__fugitiva
380 2 70 seq381 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
381 2 70 seq382 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadales_Incertae_Sedis g__Steroidobacter s__unidentified
382 2 69 seq383 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
383 2 69 seq384 k__Bacteria p__Chloroflexi c__Thermomicrobia o__JG30-KF-CM45 f__unidentified g__unidentified s__unidentified
384 2 69 seq385 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Planococcaceae g__Sporosarcina s__luteola-pasteurii
385 2 69 seq386 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Haliangiaceae g__Haliangium s__unidentified
386 2 69 seq387 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadaceae g__Lysobacter s__dokdonensis
387 2 69 seq388 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_17 f__uous_taxa g__uous_taxa s__uous_taxa
388 2 68 seq389 None
389 2 68 seq390 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Planococcaceae g__Sporosarcina s__soli
390 2 68 seq391 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Chitinophagaceae g__Ferruginibacter s__unidentified
391 2 68 seq392 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Nitrosomonadales f__Nitrosomonadaceae g__unidentified s__unidentified
392 2 68 seq393 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__Acidimicrobiaceae g__CL500-29 s__unidentified
393 2 68 seq394 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__Rhodospirillales_Incertae_Sedis g__Reyranella s__massiliensis
394 2 67 seq395 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
395 2 67 seq396 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__Gaiellaceae g__Gaiella s__unidentified
396 2 67 seq397 k__Bacteria p__Planctomycetes c__Planctomycetacia o__Planctomycetales f__Planctomycetaceae g__Gemmata s__unidentified
397 2 67 seq398 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Hyphomicrobiaceae g__Rhodomicrobium s__udaipurense-vannielii
398 2 67 seq399 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Haliangiaceae g__Haliangium s__unidentified
399 2 66 seq400 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_3 f__unidentified g__Bryobacter s__unidentified
400 2 66 seq401 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_3 f__unidentified g__Candidatus s__unidentified
401 2 66 seq402 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
402 2 66 seq403 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
403 2 66 seq404 None
404 2 66 seq405 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Hyphomicrobiaceae g__Pedomicrobium s__unidentified
405 2 66 seq406 k__Bacteria p__Actinobacteria c__MB-A2-108 o__uous_taxa f__uous_taxa g__uous_taxa s__uous_taxa
406 2 66 seq407 k__Bacteria p__Bacteroidetes c__Flavobacteriia o__Flavobacteriales f__Flavobacteriaceae g__Flavobacterium s__unidentified
407 2 66 seq408 k__Bacteria p__Bacteroidetes c__Flavobacteriia o__Flavobacteriales f__Flavobacteriaceae g__Flavobacterium s__unidentified
408 2 66 seq409 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_3 f__unidentified g__Candidatus s__unidentified
409 2 66 seq410 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_2 f__bacterium_Ellin7509 g__bacterium s__Ellin7509
410 2 66 seq411 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Chitinophagaceae g__Ferruginibacter s__unidentified
411 2 66 seq412 k__Bacteria p__Chloroflexi c__KD4-96 o__uous_taxa f__uous_taxa g__uous_taxa s__uous_taxa
412 2 66 seq413 k__Bacteria p__Actinobacteria c__Actinobacteria o__Micromonosporales f__Micromonosporaceae g__Catellatospora-Micromonospora s__citrea-humi-methionotrophica-wenchangensis
413 2 66 seq414 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__unidentified g__unidentified s__unidentified
414 2 65 seq415 k__Bacteria p__Verrucomicrobia c__OPB35_soil_group o__uous_taxa f__uous_taxa g__uous_taxa s__uous_taxa
415 2 65 seq416 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
416 1 65 seq417 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Ruminococcaceae g__Oscillospira s__unidentified
417 2 65 seq418 None
418 2 65 seq419 k__Bacteria p__Verrucomicrobia c__Spartobacteria o__Chthoniobacterales f__unidentified g__unidentified s__unidentified
419 2 65 seq420 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Nocardioidaceae g__Marmoricola s__korecus-scoriae
420 2 65 seq421 k__Bacteria p__Verrucomicrobia c__Verrucomicrobiae o__Verrucomicrobiales f__Verrucomicrobiaceae g__unidentified s__unidentified
421 2 64 seq422 k__Bacteria p__Verrucomicrobia c__OPB35_soil_group o__unidentified f__unidentified g__unidentified s__unidentified
422 2 64 seq423 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__Gemmatimonadales f__Gemmatimonadaceae g__Gemmatimonas s__unidentified
423 2 64 seq424 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
424 2 64 seq425 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__Rhodospirillales_Incertae_Sedis g__Reyranella s__unidentified
425 2 64 seq426 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__unidentified g__unidentified s__unidentified
426 2 64 seq427 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__Rhodospirillales_Incertae_Sedis g__Reyranella s__soli
427 2 64 seq428 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__480-2 g__uous_taxa s__uous_taxa
428 2 64 seq429 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__Gemmatimonadales f__Gemmatimonadaceae g__unidentified s__unidentified
429 2 64 seq430 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_17 f__uous_taxa g__uous_taxa s__uous_taxa
430 2 63 seq431 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
431 2 63 seq432 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__DA111 g__unidentified s__unidentified
432 2 63 seq433 k__Bacteria p__Chloroflexi c__KD4-96 o__uous_taxa f__uous_taxa g__uous_taxa s__uous_taxa
433 2 63 seq434 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Rhodocyclales f__Rhodocyclaceae g__Azospira s__unidentified
434 2 63 seq435 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__Q3-6C1 g__unidentified s__unidentified
435 2 63 seq436 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_4 f__DS-100 g__unidentified s__unidentified
436 2 63 seq437 k__Bacteria p__Actinobacteria c__Actinobacteria o__Micrococcales f__Intrasporangiaceae g__unidentified s__unidentified
437 2 63 seq438 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Bacillaceae g__Bacillus s__lentus
438 2 63 seq439 None
439 2 62 seq440 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__Gaiellaceae g__Gaiella s__unidentified
440 2 62 seq441 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Alicyclobacillaceae g__Tumebacillus s__unidentified
441 2 62 seq442 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
442 2 62 seq443 None
443 2 62 seq444 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Xanthobacteraceae g__Labrys s__wisconsinensis
444 2 61 seq445 k__Bacteria p__Chloroflexi c__TK10 o__unidentified f__unidentified g__unidentified s__unidentified
445 2 61 seq446 k__Bacteria p__Chloroflexi c__Thermomicrobia o__JG30-KF-CM45 f__unidentified g__unidentified s__unidentified
446 2 61 seq447 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
447 2 61 seq448 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__BIrii41 g__unidentified s__unidentified
448 2 61 seq449 k__Bacteria p__Verrucomicrobia c__Spartobacteria o__Chthoniobacterales f__DA101_soil_group g__unidentified s__unidentified
449 2 60 seq450 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Hyphomicrobiaceae g__Pedomicrobium s__unidentified
450 2 60 seq451 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__BIrii41 g__unidentified s__unidentified
451 2 60 seq452 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Hyphomicrobiaceae g__Rhodoplanes s__unidentified
452 2 60 seq453 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__Gemmatimonadales f__Gemmatimonadaceae g__unidentified s__unidentified
453 1 60 seq454 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Alcaligenaceae g__Sutterella s__stercoricanis
454 2 60 seq455 k__Bacteria p__Verrucomicrobia c__OPB35_soil_group o__unidentified f__unidentified g__unidentified s__unidentified
455 2 60 seq456 k__Bacteria p__Acidobacteria c__Holophagae o__Subgroup_7 f__uous_taxa g__uous_taxa s__uous_taxa
456 2 60 seq457 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__Q3-6C1 g__unidentified s__unidentified
457 2 60 seq458 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Bacillaceae g__Bacillus s__butanolivorans-crassostreae-litoralis-muralis-psychrosaccharolyticus-simplex-thuringiensis
458 2 60 seq459 None
459 2 59 seq460 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__Gemmatimonadales f__Gemmatimonadaceae g__Gemmatimonas s__unidentified
460 2 59 seq461 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Nitrosomonadales f__Nitrosomonadaceae g__unidentified s__unidentified
461 2 59 seq462 k__Bacteria p__Chloroflexi c__KD4-96 o__uous_taxa f__uous_taxa g__uous_taxa s__uous_taxa
462 2 59 seq463 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__unidentified g__uous_taxa s__uous_taxa
463 2 59 seq464 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Caulobacterales f__Caulobacteraceae g__Phenylobacterium s__koreense
464 2 59 seq465 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
465 2 59 seq466 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Polyangiaceae g__Byssovorax s__unidentified
466 2 59 seq467 None
467 2 59 seq468 k__Bacteria p__Acidobacteria c__Holophagae o__Subgroup_7 f__uous_taxa g__uous_taxa s__uous_taxa
468 2 59 seq469 k__Bacteria p__Verrucomicrobia c__Spartobacteria o__Chthoniobacterales f__Chthoniobacteraceae g__Chthoniobacter s__unidentified
469 2 59 seq470 None
470 2 59 seq471 None
471 2 58 seq472 k__Bacteria p__Verrucomicrobia c__OPB35_soil_group o__uous_taxa f__uous_taxa g__uous_taxa s__uous_taxa
472 2 58 seq473 k__Bacteria p__Acidobacteria c__Holophagae o__Subgroup_7 f__uous_taxa g__uous_taxa s__uous_taxa
473 2 58 seq474 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__TRA3-20 f__bacterium_TG152 g__bacterium s__TG152
474 2 58 seq475 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_3 f__unidentified g__Candidatus s__unidentified
475 2 58 seq476 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Nocardioidaceae g__Nocardioides s__halotolerans
476 2 58 seq477 None
477 2 58 seq478 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__Elev-16S-1332 g__unidentified s__unidentified
478 2 58 seq479 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_2 f__bacterium_Ellin7509 g__bacterium s__Ellin7509
479 2 58 seq480 k__Bacteria p__Bacteroidetes c__Cytophagia o__Cytophagales f__Cytophagaceae g__Chryseolinea s__unidentified
480 2 58 seq481 k__Bacteria p__Acidobacteria c__Acidobacteria o__Acidobacteriales f__Acidobacteriaceae_Subgroup_1 g__Candidatus s__Koribacter
481 1 58 seq482 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Ruminococcaceae g__unidentified s__unidentified
482 1 58 seq483 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Lachnoclostridium s__unidentified
483 2 58 seq484 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__unidentified g__unidentified s__unidentified
484 2 57 seq485 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__Gemmatimonadales f__Gemmatimonadaceae g__Gemmatimonas s__unidentified
485 2 57 seq486 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Rhizobiales_Incertae_Sedis g__Rhizomicrobium s__unidentified
486 2 57 seq487 None
487 2 57 seq488 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Haliangiaceae g__Haliangium s__unidentified
488 2 57 seq489 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
489 2 57 seq490 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Haliangiaceae g__Haliangium s__unidentified
490 2 57 seq491 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__unidentified f__unidentified g__unidentified s__unidentified
491 2 57 seq492 k__Bacteria p__Verrucomicrobia c__OPB35_soil_group o__unidentified f__unidentified g__unidentified s__unidentified
492 2 56 seq493 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Nitrosomonadales f__Nitrosomonadaceae g__unidentified s__unidentified
493 2 56 seq494 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
494 2 56 seq495 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
495 2 56 seq496 k__Bacteria p__Chloroflexi c__S085 o__unidentified f__unidentified g__unidentified s__unidentified
496 2 56 seq497 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__unidentified g__unidentified s__unidentified
497 2 56 seq498 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__unidentified g__unidentified s__unidentified
498 2 56 seq499 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__Acidimicrobiaceae g__CL500-29-Illumatobacter s__unidentified
499 2 56 seq500 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
500 2 56 seq501 k__Bacteria p__Actinobacteria c__Actinobacteria o__Streptosporangiales f__Thermomonosporaceae g__Actinoallomurus s__purpureus
501 2 56 seq502 None
502 2 56 seq503 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__Gaiellaceae g__Gaiella s__unidentified
503 2 55 seq504 k__Bacteria p__Chloroflexi c__KD4-96 o__unidentified f__unidentified g__unidentified s__unidentified
504 2 55 seq505 k__Bacteria p__Verrucomicrobia c__OPB35_soil_group o__unidentified f__unidentified g__unidentified s__unidentified
505 2 55 seq506 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__Gaiellaceae g__Gaiella s__unidentified
506 2 55 seq507 k__Bacteria p__Verrucomicrobia c__Opitutae o__Opitutales f__Opitutaceae g__Diplosphaera-Opitutus s__unidentified
507 2 55 seq508 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Haliangiaceae g__Haliangium s__unidentified
508 2 55 seq509 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__unidentified g__uous_taxa s__uous_taxa
509 2 55 seq510 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__unidentified g__unidentified s__unidentified
510 2 55 seq511 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__unidentified g__unidentified s__unidentified
511 2 55 seq512 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__Gemmatimonadales f__Gemmatimonadaceae g__unidentified s__unidentified
512 2 55 seq513 k__Bacteria p__Chloroflexi c__KD4-96 o__unidentified f__unidentified g__unidentified s__unidentified
513 2 55 seq514 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__unidentified g__uous_taxa s__uous_taxa
514 2 54 seq515 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_3 f__unidentified g__Candidatus s__unidentified
515 2 54 seq516 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__unidentified g__uous_taxa s__uous_taxa
516 2 54 seq517 k__Bacteria p__Acidobacteria c__Subgroup_22 o__unidentified f__unidentified g__unidentified s__unidentified
517 2 54 seq518 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Nocardioidaceae g__Nocardioides s__ginsengisegetis
518 2 54 seq519 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__unidentified g__unidentified s__unidentified
519 2 54 seq520 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__SC-I-84 f__unidentified g__unidentified s__unidentified
520 2 54 seq521 k__Bacteria p__Verrucomicrobia c__Spartobacteria o__Chthoniobacterales f__DA101_soil_group g__unidentified s__unidentified
521 2 54 seq522 k__Bacteria p__Actinobacteria c__Actinobacteria o__Pseudonocardiales f__Pseudonocardiaceae g__Actinomycetospora s__chiangmaiensis-corticicola
522 2 53 seq523 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_3 f__unidentified g__Bryobacter s__unidentified
523 2 53 seq524 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__unidentified g__unidentified s__unidentified
524 2 53 seq525 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Rhodocyclales f__Rhodocyclaceae g__Azospira s__unidentified
525 2 53 seq526 None
526 2 53 seq527 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__unidentified g__uous_taxa s__uous_taxa
527 2 53 seq528 k__Bacteria p__Verrucomicrobia c__OPB35_soil_group o__unidentified f__unidentified g__unidentified s__unidentified
528 2 53 seq529 None
529 2 53 seq530 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Polyangiaceae g__Byssovorax s__unidentified
530 2 53 seq531 k__Bacteria p__Verrucomicrobia c__Spartobacteria o__Chthoniobacterales f__Chthoniobacteraceae g__Chthoniobacter s__unidentified
531 2 53 seq532 None
532 2 52 seq533 k__Bacteria p__Chloroflexi c__TK10 o__unidentified f__unidentified g__unidentified s__unidentified
533 2 52 seq534 k__Bacteria p__Actinobacteria c__Actinobacteria o__Micrococcales f__Cellulomonadaceae g__Cellulomonas s__humilata-soli-terrae-xylanilytica
534 2 52 seq535 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__DA111 g__unidentified s__unidentified
535 2 52 seq536 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Hyphomicrobiaceae g__Pedomicrobium s__unidentified
536 2 52 seq537 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
537 2 52 seq538 k__Bacteria p__Acidobacteria c__Holophagae o__Subgroup_7 f__uous_taxa g__uous_taxa s__uous_taxa
538 2 52 seq539 k__Bacteria p__Actinobacteria c__Actinobacteria o__Pseudonocardiales f__Pseudonocardiaceae g__Pseudonocardia s__ailaonensis-alaniniphila-aurantiaca-xishanensis-yunnanensis
539 2 52 seq540 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadales_Incertae_Sedis g__Steroidobacter s__unidentified
540 2 52 seq541 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__Rhodospirillales_Incertae_Sedis g__Candidatus s__unidentified
541 2 52 seq542 k__Bacteria p__Actinobacteria c__Actinobacteria o__Pseudonocardiales f__Pseudonocardiaceae g__Pseudonocardia s__spinosa
542 2 51 seq543 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Hyphomicrobiaceae g__Devosia s__insulae
543 2 51 seq544 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Bradyrhizobiaceae g__Bradyrhizobium s__canariense-ganzhouense-japonicum-lupini-yuanmingense
544 2 51 seq545 k__Bacteria p__Nitrospirae c__Nitrospira o__Nitrospirales f__Nitrospiraceae g__Nitrospira s__enrichment-japonica
545 2 51 seq546 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Rhizobiales_Incertae_Sedis g__Bauldia s__consociata
546 2 51 seq547 k__Bacteria p__Actinobacteria c__MB-A2-108 o__uous_taxa f__uous_taxa g__uous_taxa s__uous_taxa
547 2 51 seq548 k__Bacteria p__Verrucomicrobia c__Spartobacteria o__Chthoniobacterales f__Chthoniobacteraceae g__Chthoniobacter s__unidentified
548 2 51 seq549 None
549 2 51 seq550 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__DA111 g__unidentified s__unidentified
550 2 51 seq551 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadales_Incertae_Sedis g__unidentified s__unidentified
551 2 51 seq552 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__Gemmatimonadales f__Gemmatimonadaceae g__Gemmatimonas s__unidentified
552 2 51 seq553 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_3 f__unidentified g__Bryobacter s__unidentified
553 2 50 seq554 k__Bacteria p__Actinobacteria c__Actinobacteria o__Corynebacteriales f__Mycobacteriaceae g__Mycobacterium s__insubricum-pallens-phlei
554 2 50 seq555 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__Gemmatimonadales f__Gemmatimonadaceae g__Gemmatimonas s__unidentified
555 2 50 seq556 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Hyphomicrobiaceae g__Hyphomicrobium s__unidentified
556 2 50 seq557 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_3 f__unidentified g__Candidatus s__unidentified
557 2 50 seq558 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__AT425-EubC11_terrestrial_group f__unidentified g__unidentified s__unidentified
558 2 50 seq559 k__Bacteria p__Verrucomicrobia c__Verrucomicrobiae o__Verrucomicrobiales f__Verrucomicrobiaceae g__Luteolibacter s__unidentified
559 2 50 seq560 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Polyangiaceae g__Minicystis s__rosea
560 2 50 seq561 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
561 2 49 seq562 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Clostridiaceae_1 g__Clostridium-Fonticella s__cylindrosporum
562 2 49 seq563 None
563 2 49 seq564 k__Bacteria p__Actinobacteria c__Actinobacteria o__Corynebacteriales f__Mycobacteriaceae g__Mycobacterium s__celeriflavum-moriokaense
564 2 49 seq565 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
565 2 49 seq566 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__480-2 g__uous_taxa s__uous_taxa
566 2 49 seq567 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Chitinophagaceae g__Hydrotalea s__unidentified
567 2 49 seq568 k__Bacteria p__unidentified c__unidentified o__unidentified f__unidentified g__unidentified s__unidentified
568 2 49 seq569 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Polyangiaceae g__Sorangium s__unidentified
569 2 49 seq570 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__unidentified f__unidentified g__unidentified s__unidentified
